,chi,metric,val_idx,vs_method,score
257,chi_0.75,nef,17,LR,0.08696
258,chi_0.75,nef,18,LR,0.15942
259,chi_0.75,nef,19,LR,0.18571
260,chi_0.75,nef,20,LR,0.17391
261,chi_0.75,nef,21,LR,0.13043
262,chi_0.75,nef,22,LR,0.15942
263,chi_0.75,nef,23,LR,0.14286
264,chi_0.75,nef,24,LR,0.08696
265,chi_0.75,nef,25,LR,0.14493
266,chi_0.75,nef,26,LR,0.13043
267,chi_0.75,nef,27,LR,0.17143
268,chi_0.75,nef,28,LR,0.11594
269,chi_0.75,nef,29,LR,0.14493
270,chi_0.75,nef,30,LR,0.10145
271,chi_0.75,nef,31,LR,0.17143
272,chi_0.75,nef,32,LR,0.13043
273,chi_0.75,nef,33,LR,0.13043
274,chi_0.75,nef,34,LR,0.11594
275,chi_0.75,nef,35,LR,0.14286
276,chi_0.75,nef,36,LR,0.11594
277,chi_0.75,nef,37,LR,0.17391
278,chi_0.75,nef,38,LR,0.15942
279,chi_0.75,nef,39,LR,0.11429
280,chi_0.75,nef,40,LR,0.07246
281,chi_0.75,nef,41,LR,0.13043
282,chi_0.75,nef,42,LR,0.07246
283,chi_0.75,nef,43,LR,0.15714
284,chi_0.75,nef,44,LR,0.2
285,chi_0.75,nef,45,LR,0.13043
286,chi_0.75,nef,46,LR,0.14493
287,chi_0.75,nef,47,LR,0.11594
288,chi_0.75,nef,48,LR,0.17391
289,chi_0.75,nef,49,LR,0.18841
290,chi_0.75,nef,50,LR,0.15942
291,chi_0.75,nef,51,LR,0.14286
292,chi_0.75,nef,52,LR,0.15942
293,chi_0.75,nef,53,LR,0.17391
294,chi_0.75,nef,54,LR,0.14493
295,chi_0.75,nef,55,LR,0.11429
296,chi_0.75,nef,56,LR,0.13043
297,chi_0.75,nef,57,LR,0.10145
298,chi_0.75,nef,58,LR,0.15942
299,chi_0.75,nef,59,LR,0.14286
300,chi_0.75,nef,60,LR,0.07143
301,chi_0.75,nef,61,LR,0.14493
302,chi_0.75,nef,62,LR,0.11594
303,chi_0.75,nef,63,LR,0.21739
304,chi_0.75,nef,64,LR,0.15942
305,chi_0.75,nef,65,LR,0.07246
306,chi_0.75,nef,66,LR,0.18841
307,chi_0.75,nef,67,LR,0.12857
308,chi_0.75,nef,68,LR,0.08696
309,chi_0.75,nef,69,LR,0.14493
310,chi_0.75,nef,70,LR,0.10145
311,chi_0.75,nef,71,LR,0.12857
312,chi_0.75,nef,72,LR,0.10145
313,chi_0.75,nef,73,LR,0.13043
314,chi_0.75,nef,74,LR,0.07246
315,chi_0.75,nef,75,LR,0.17143
316,chi_0.75,nef,76,LR,0.13043
317,chi_0.75,nef,77,LR,0.11594
318,chi_0.75,nef,78,LR,0.13043
319,chi_0.75,nef,79,LR,0.11429
320,chi_0.75,nef,80,LR,0.1
321,chi_0.75,nef,81,LR,0.11594
322,chi_0.75,nef,82,LR,0.08696
323,chi_0.75,nef,83,LR,0.11594
324,chi_0.75,nef,84,LR,0.17391
325,chi_0.75,nef,85,LR,0.11594
326,chi_0.75,nef,86,LR,0.24638
327,chi_0.75,nef,87,LR,0.17143
328,chi_0.75,nef,88,LR,0.15942
329,chi_0.75,nef,89,LR,0.13043
330,chi_0.75,nef,90,LR,0.14493
331,chi_0.75,nef,91,LR,0.1
332,chi_0.75,nef,92,LR,0.11594
333,chi_0.75,nef,93,LR,0.18841
334,chi_0.75,nef,94,LR,0.11594
335,chi_0.75,nef,95,LR,0.12857
336,chi_0.75,nef,96,LR,0.10145
337,chi_0.75,nef,97,LR,0.08696
338,chi_0.75,nef,98,LR,0.14493
339,chi_0.75,nef,99,LR,0.05714
340,chi_0.75,nef,100,LR,0.11429
341,chi_0.75,nef,101,LR,0.15942
342,chi_0.75,nef,102,LR,0.14493
343,chi_0.75,nef,103,LR,0.13043
344,chi_0.75,nef,104,LR,0.11594
345,chi_0.75,nef,105,LR,0.14493
346,chi_0.75,nef,106,LR,0.10145
347,chi_0.75,nef,107,LR,0.14286
348,chi_0.75,nef,108,LR,0.15942
349,chi_0.75,nef,109,LR,0.15942
350,chi_0.75,nef,110,LR,0.13043
351,chi_0.75,nef,111,LR,0.05714
352,chi_0.75,nef,112,LR,0.05797
353,chi_0.75,nef,113,LR,0.15942
354,chi_0.75,nef,114,LR,0.10145
355,chi_0.75,nef,115,LR,0.08571
356,chi_0.75,nef,116,LR,0.17391
357,chi_0.75,nef,117,LR,0.10145
358,chi_0.75,nef,118,LR,0.14493
359,chi_0.75,nef,119,LR,0.14286
360,chi_0.75,roc_auc,0,LR,0.5303
361,chi_0.75,roc_auc,1,LR,0.52373
362,chi_0.75,roc_auc,2,LR,0.5536
363,chi_0.75,roc_auc,3,LR,0.58464
364,chi_0.75,roc_auc,4,LR,0.43939
365,chi_0.75,roc_auc,5,LR,0.5319
366,chi_0.75,roc_auc,6,LR,0.48863
367,chi_0.75,roc_auc,7,LR,0.49097
368,chi_0.75,roc_auc,8,LR,0.47475
369,chi_0.75,roc_auc,9,LR,0.54974
370,chi_0.75,roc_auc,10,LR,0.53844
371,chi_0.75,roc_auc,11,LR,0.54173
372,chi_0.75,roc_auc,12,LR,0.55216
373,chi_0.75,roc_auc,13,LR,0.52302
374,chi_0.75,roc_auc,14,LR,0.51762
375,chi_0.75,roc_auc,15,LR,0.53009
376,chi_0.75,roc_auc,16,LR,0.52549
377,chi_0.75,roc_auc,17,LR,0.58383
378,chi_0.75,roc_auc,18,LR,0.51719
379,chi_0.75,roc_auc,19,LR,0.54732
380,chi_0.75,roc_auc,20,LR,0.54112
381,chi_0.75,roc_auc,21,LR,0.52794
382,chi_0.75,roc_auc,22,LR,0.54841
383,chi_0.75,roc_auc,23,LR,0.51232
384,chi_0.75,roc_auc,24,LR,0.52296
385,chi_0.75,roc_auc,25,LR,0.58418
386,chi_0.75,roc_auc,26,LR,0.48525
387,chi_0.75,roc_auc,27,LR,0.52198
388,chi_0.75,roc_auc,28,LR,0.50985
389,chi_0.75,roc_auc,29,LR,0.55158
390,chi_0.75,roc_auc,30,LR,0.48629
391,chi_0.75,roc_auc,31,LR,0.55783
392,chi_0.75,roc_auc,32,LR,0.4902
393,chi_0.75,roc_auc,33,LR,0.43601
394,chi_0.75,roc_auc,34,LR,0.48496
395,chi_0.75,roc_auc,35,LR,0.57138
396,chi_0.75,roc_auc,36,LR,0.55285
397,chi_0.75,roc_auc,37,LR,0.57772
398,chi_0.75,roc_auc,38,LR,0.52355
399,chi_0.75,roc_auc,39,LR,0.47665
400,chi_0.75,roc_auc,40,LR,0.48377
401,chi_0.75,roc_auc,41,LR,0.53437
402,chi_0.75,roc_auc,42,LR,0.47736
403,chi_0.75,roc_auc,43,LR,0.55893
404,chi_0.75,roc_auc,44,LR,0.53007
405,chi_0.75,roc_auc,45,LR,0.57803
406,chi_0.75,roc_auc,46,LR,0.54857
407,chi_0.75,roc_auc,47,LR,0.54581
408,chi_0.75,roc_auc,48,LR,0.49384
409,chi_0.75,roc_auc,49,LR,0.56955
410,chi_0.75,roc_auc,50,LR,0.56719
411,chi_0.75,roc_auc,51,LR,0.60037
412,chi_0.75,roc_auc,52,LR,0.53908
413,chi_0.75,roc_auc,53,LR,0.57814
414,chi_0.75,roc_auc,54,LR,0.47664
415,chi_0.75,roc_auc,55,LR,0.57602
416,chi_0.75,roc_auc,56,LR,0.48823
417,chi_0.75,roc_auc,57,LR,0.51046
418,chi_0.75,roc_auc,58,LR,0.4731
419,chi_0.75,roc_auc,59,LR,0.5031
420,chi_0.75,roc_auc,60,LR,0.55612
421,chi_0.75,roc_auc,61,LR,0.50227
422,chi_0.75,roc_auc,62,LR,0.52775
423,chi_0.75,roc_auc,63,LR,0.5636
424,chi_0.75,roc_auc,64,LR,0.57272
425,chi_0.75,roc_auc,65,LR,0.53644
426,chi_0.75,roc_auc,66,LR,0.55655
427,chi_0.75,roc_auc,67,LR,0.49514
428,chi_0.75,roc_auc,68,LR,0.51791
429,chi_0.75,roc_auc,69,LR,0.53012
430,chi_0.75,roc_auc,70,LR,0.524
431,chi_0.75,roc_auc,71,LR,0.50843
432,chi_0.75,roc_auc,72,LR,0.49188
433,chi_0.75,roc_auc,73,LR,0.51538
434,chi_0.75,roc_auc,74,LR,0.51389
435,chi_0.75,roc_auc,75,LR,0.56657
436,chi_0.75,roc_auc,76,LR,0.54368
437,chi_0.75,roc_auc,77,LR,0.53238
438,chi_0.75,roc_auc,78,LR,0.53509
439,chi_0.75,roc_auc,79,LR,0.52773
440,chi_0.75,roc_auc,80,LR,0.49992
441,chi_0.75,roc_auc,81,LR,0.4718
442,chi_0.75,roc_auc,82,LR,0.51294
443,chi_0.75,roc_auc,83,LR,0.48879
444,chi_0.75,roc_auc,84,LR,0.53937
445,chi_0.75,roc_auc,85,LR,0.52113
446,chi_0.75,roc_auc,86,LR,0.60082
447,chi_0.75,roc_auc,87,LR,0.52353
448,chi_0.75,roc_auc,88,LR,0.55203
449,chi_0.75,roc_auc,89,LR,0.56075
450,chi_0.75,roc_auc,90,LR,0.49836
451,chi_0.75,roc_auc,91,LR,0.52169
452,chi_0.75,roc_auc,92,LR,0.53761
453,chi_0.75,roc_auc,93,LR,0.57905
454,chi_0.75,roc_auc,94,LR,0.55594
455,chi_0.75,roc_auc,95,LR,0.53621
456,chi_0.75,roc_auc,96,LR,0.47563
457,chi_0.75,roc_auc,97,LR,0.4823
458,chi_0.75,roc_auc,98,LR,0.49738
459,chi_0.75,roc_auc,99,LR,0.47986
460,chi_0.75,roc_auc,100,LR,0.54343
461,chi_0.75,roc_auc,101,LR,0.48307
462,chi_0.75,roc_auc,102,LR,0.52618
463,chi_0.75,roc_auc,103,LR,0.45669
464,chi_0.75,roc_auc,104,LR,0.48278
465,chi_0.75,roc_auc,105,LR,0.56758
466,chi_0.75,roc_auc,106,LR,0.49999
467,chi_0.75,roc_auc,107,LR,0.51195
468,chi_0.75,roc_auc,108,LR,0.53982
469,chi_0.75,roc_auc,109,LR,0.55006
470,chi_0.75,roc_auc,110,LR,0.51671
471,chi_0.75,roc_auc,111,LR,0.46749
472,chi_0.75,roc_auc,112,LR,0.42845
473,chi_0.75,roc_auc,113,LR,0.53333
474,chi_0.75,roc_auc,114,LR,0.46528
475,chi_0.75,roc_auc,115,LR,0.48747
476,chi_0.75,roc_auc,116,LR,0.52328
477,chi_0.75,roc_auc,117,LR,0.55147
478,chi_0.75,roc_auc,118,LR,0.53448
479,chi_0.75,roc_auc,119,LR,0.5661
480,chi_0.5,nef,0,LR,0.28571
481,chi_0.5,nef,1,LR,0.24638
482,chi_0.5,nef,2,LR,0.21739
483,chi_0.5,nef,3,LR,0.26087
484,chi_0.5,nef,4,LR,0.18841
485,chi_0.5,nef,5,LR,0.2029
486,chi_0.5,nef,6,LR,0.21739
487,chi_0.5,nef,7,LR,0.25714
488,chi_0.5,nef,8,LR,0.27143
489,chi_0.5,nef,9,LR,0.30435
490,chi_0.5,nef,10,LR,0.27536
491,chi_0.5,nef,11,LR,0.27536
492,chi_0.5,nef,12,LR,0.15714
493,chi_0.5,nef,13,LR,0.23188
494,chi_0.5,nef,14,LR,0.21739
495,chi_0.5,nef,15,LR,0.26087
496,chi_0.5,nef,16,LR,0.22857
497,chi_0.5,nef,17,LR,0.24638
498,chi_0.5,nef,18,LR,0.31884
499,chi_0.5,nef,19,LR,0.24638
500,chi_0.5,nef,20,LR,0.21739
501,chi_0.5,nef,21,LR,0.2029
502,chi_0.5,nef,22,LR,0.27536
503,chi_0.5,nef,23,LR,0.22857
504,chi_0.5,nef,24,LR,0.26087
505,chi_0.5,nef,25,LR,0.24638
506,chi_0.5,nef,26,LR,0.18841
507,chi_0.5,nef,27,LR,0.21429
508,chi_0.5,nef,28,LR,0.21739
509,chi_0.5,nef,29,LR,0.24638
510,chi_0.5,nef,30,LR,0.24638
511,chi_0.5,nef,31,LR,0.22857
512,chi_0.5,nef,32,LR,0.28571
513,chi_0.5,nef,33,LR,0.26087
514,chi_0.5,nef,34,LR,0.28986
515,chi_0.5,nef,35,LR,0.2029
516,chi_0.5,nef,36,LR,0.2
517,chi_0.5,nef,37,LR,0.24638
518,chi_0.5,nef,38,LR,0.26087
519,chi_0.5,nef,39,LR,0.30435
520,chi_0.5,nef,40,LR,0.17391
521,chi_0.5,nef,41,LR,0.21739
522,chi_0.5,nef,42,LR,0.17391
523,chi_0.5,nef,43,LR,0.2
524,chi_0.5,nef,44,LR,0.27143
525,chi_0.5,nef,45,LR,0.27536
526,chi_0.5,nef,46,LR,0.21739
527,chi_0.5,nef,47,LR,0.2029
528,chi_0.5,nef,48,LR,0.21429
529,chi_0.5,nef,49,LR,0.24638
530,chi_0.5,nef,50,LR,0.21739
531,chi_0.5,nef,51,LR,0.23188
532,chi_0.5,nef,52,LR,0.24286
533,chi_0.5,nef,53,LR,0.2029
534,chi_0.5,nef,54,LR,0.27536
535,chi_0.5,nef,55,LR,0.15942
536,chi_0.5,nef,56,LR,0.21739
537,chi_0.5,nef,57,LR,0.18841
538,chi_0.5,nef,58,LR,0.11594
539,chi_0.5,nef,59,LR,0.2
540,chi_0.5,nef,60,LR,0.21429
541,chi_0.5,nef,61,LR,0.18841
542,chi_0.5,nef,62,LR,0.17391
543,chi_0.5,nef,63,LR,0.21739
544,chi_0.5,nef,64,LR,0.15942
545,chi_0.5,nef,65,LR,0.2029
546,chi_0.5,nef,66,LR,0.28986
547,chi_0.5,nef,67,LR,0.18571
548,chi_0.5,nef,68,LR,0.24286
549,chi_0.5,nef,69,LR,0.23188
550,chi_0.5,nef,70,LR,0.2029
551,chi_0.5,nef,71,LR,0.17391
552,chi_0.5,nef,72,LR,0.18571
553,chi_0.5,nef,73,LR,0.17391
554,chi_0.5,nef,74,LR,0.26087
555,chi_0.5,nef,75,LR,0.28986
556,chi_0.5,nef,76,LR,0.33333
557,chi_0.5,nef,77,LR,0.24638
558,chi_0.5,nef,78,LR,0.23188
559,chi_0.5,nef,79,LR,0.28571
560,chi_0.5,nef,80,LR,0.30435
561,chi_0.5,nef,81,LR,0.26087
562,chi_0.5,nef,82,LR,0.26087
563,chi_0.5,nef,83,LR,0.17143
564,chi_0.5,nef,84,LR,0.24286
565,chi_0.5,nef,85,LR,0.21739
566,chi_0.5,nef,86,LR,0.21739
567,chi_0.5,nef,87,LR,0.21739
568,chi_0.5,nef,88,LR,0.2029
569,chi_0.5,nef,89,LR,0.26087
570,chi_0.5,nef,90,LR,0.17391
571,chi_0.5,nef,91,LR,0.3
572,chi_0.5,nef,92,LR,0.25714
573,chi_0.5,nef,93,LR,0.23188
574,chi_0.5,nef,94,LR,0.24638
575,chi_0.5,nef,95,LR,0.30435
576,chi_0.5,nef,96,LR,0.23188
577,chi_0.5,nef,97,LR,0.21739
578,chi_0.5,nef,98,LR,0.21739
579,chi_0.5,nef,99,LR,0.31429
580,chi_0.5,nef,100,LR,0.2
581,chi_0.5,nef,101,LR,0.18841
582,chi_0.5,nef,102,LR,0.26087
583,chi_0.5,nef,103,LR,0.18841
584,chi_0.5,nef,104,LR,0.2
585,chi_0.5,nef,105,LR,0.17391
586,chi_0.5,nef,106,LR,0.21739
587,chi_0.5,nef,107,LR,0.2029
588,chi_0.5,nef,108,LR,0.24286
589,chi_0.5,nef,109,LR,0.21739
590,chi_0.5,nef,110,LR,0.24638
591,chi_0.5,nef,111,LR,0.2029
592,chi_0.5,nef,112,LR,0.15714
593,chi_0.5,nef,113,LR,0.24638
594,chi_0.5,nef,114,LR,0.26087
595,chi_0.5,nef,115,LR,0.27536
596,chi_0.5,nef,116,LR,0.21739
597,chi_0.5,nef,117,LR,0.18841
598,chi_0.5,nef,118,LR,0.17391
599,chi_0.5,nef,119,LR,0.21429
600,chi_0.5,roc_auc,0,LR,0.64903
601,chi_0.5,roc_auc,1,LR,0.67058
602,chi_0.5,roc_auc,2,LR,0.58048
603,chi_0.5,roc_auc,3,LR,0.62226
604,chi_0.5,roc_auc,4,LR,0.56455
605,chi_0.5,roc_auc,5,LR,0.63172
606,chi_0.5,roc_auc,6,LR,0.57998
607,chi_0.5,roc_auc,7,LR,0.62287
608,chi_0.5,roc_auc,8,LR,0.63277
609,chi_0.5,roc_auc,9,LR,0.6476
610,chi_0.5,roc_auc,10,LR,0.65374
611,chi_0.5,roc_auc,11,LR,0.65103
612,chi_0.5,roc_auc,12,LR,0.5667
613,chi_0.5,roc_auc,13,LR,0.6342
614,chi_0.5,roc_auc,14,LR,0.59838
615,chi_0.5,roc_auc,15,LR,0.61728
616,chi_0.5,roc_auc,16,LR,0.53926
617,chi_0.5,roc_auc,17,LR,0.62021
618,chi_0.5,roc_auc,18,LR,0.65749
