,,LR,GBT,DClf,csAVG,csGEO,csMIN
roc_auc,46,0.83654,0.89237,0.50003,0.63182,0.63168,0.63698
roc_auc,47,0.83853,0.85859,0.51108,0.65043,0.65192,0.63315
roc_auc,48,0.80071,0.82565,0.50376,0.62792,0.62965,0.60799
roc_auc,49,0.82738,0.85676,0.48636,0.68453,0.68564,0.63783
roc_auc,50,0.84746,0.9077,0.48475,0.65073,0.65165,0.63599
roc_auc,51,0.82194,0.90381,0.49041,0.59913,0.59898,0.58487
roc_auc,52,0.84117,0.90079,0.50975,0.65758,0.65822,0.62941
roc_auc,53,0.8163,0.84166,0.48711,0.65633,0.65677,0.62124
roc_auc,54,0.85414,0.91152,0.49775,0.65025,0.65053,0.63423
roc_auc,55,0.79889,0.86607,0.51041,0.60101,0.60247,0.5858
roc_auc,56,0.8732,0.88434,0.48039,0.65243,0.65341,0.60638
roc_auc,57,0.82289,0.87348,0.51202,0.65576,0.65594,0.65699
roc_auc,58,0.75415,0.8437,0.49277,0.56823,0.5688,0.54139
roc_auc,59,0.85371,0.87101,0.4737,0.68621,0.68691,0.66317
roc_auc,60,0.84799,0.86583,0.48773,0.6637,0.66526,0.64987
roc_auc,61,0.82953,0.8794,0.49546,0.65127,0.65111,0.64842
roc_auc,62,0.79152,0.85965,0.5094,0.63565,0.63575,0.60607
roc_auc,63,0.82393,0.88031,0.53471,0.61261,0.61426,0.56696
roc_auc,64,0.8339,0.878,0.48604,0.64162,0.64217,0.62192
roc_auc,65,0.7849,0.87608,0.50704,0.62633,0.62627,0.60405
roc_auc,66,0.8515,0.87307,0.47876,0.66445,0.66625,0.62692
roc_auc,67,0.83494,0.88323,0.49943,0.63204,0.6324,0.61896
roc_auc,68,0.83918,0.87447,0.50409,0.66219,0.66303,0.63577
roc_auc,69,0.81767,0.89699,0.4834,0.65384,0.65398,0.61746
roc_auc,70,0.80579,0.87796,0.50104,0.62255,0.62384,0.60066
roc_auc,71,0.83918,0.87755,0.51707,0.62465,0.62539,0.61623
roc_auc,72,0.86181,0.88969,0.50072,0.66181,0.66198,0.65561
roc_auc,73,0.82562,0.89034,0.4964,0.65637,0.65792,0.62633
roc_auc,74,0.79007,0.82749,0.50408,0.61665,0.61831,0.58348
roc_auc,75,0.83281,0.86054,0.50441,0.62571,0.62656,0.60606
roc_auc,76,0.82615,0.88776,0.4884,0.6285,0.62907,0.62021
roc_auc,77,0.82136,0.90523,0.49842,0.69071,0.69082,0.67176
roc_auc,78,0.87013,0.89953,0.50509,0.63157,0.6331,0.60075
roc_auc,79,0.78888,0.84911,0.52239,0.61128,0.61224,0.57649
roc_auc,80,0.86348,0.89119,0.51278,0.63874,0.64075,0.58635
roc_auc,81,0.81257,0.88494,0.50172,0.62535,0.62589,0.62245
roc_auc,82,0.84181,0.87286,0.50872,0.67178,0.67217,0.66387
roc_auc,83,0.8014,0.89314,0.49336,0.62696,0.62811,0.59569
roc_auc,84,0.85252,0.8581,0.50477,0.65354,0.65522,0.63109
roc_auc,85,0.80204,0.88054,0.50872,0.62861,0.62797,0.60708
roc_auc,86,0.82038,0.88186,0.49336,0.64193,0.64251,0.62059
roc_auc,87,0.80729,0.8154,0.47808,0.64,0.64111,0.61085
roc_auc,88,0.82728,0.91588,0.48335,0.62812,0.62934,0.58438
roc_auc,89,0.84685,0.86723,0.50299,0.66452,0.66582,0.63455
roc_auc,90,0.81221,0.8813,0.50441,0.64285,0.64286,0.63641
roc_auc,91,0.82582,0.87027,0.50138,0.62825,0.62928,0.61371
roc_auc,92,0.8281,0.86987,0.50975,0.67926,0.67998,0.64383
roc_auc,93,0.83527,0.87855,0.51176,0.6008,0.6009,0.59715
