,nested,non_nested,preOptHpm,defHpm
0,0.9311741850318257,0.9452208571733842,0.9311741850318257,0.9311741850318257
1,0.9510545596029893,0.9452208571733842,0.9554427461862603,0.9554427461862603
2,0.9445262388797304,0.9452208571733842,0.9445262388797304,0.9445262388797304
3,0.9447979351086601,0.9452208571733842,0.9447979351086601,0.9447979351086601
4,0.9374882625255945,0.9450521069150428,0.9432626441088363,0.9432626441088363
5,0.9548994993319531,0.9450521069150428,0.9571257102585562,0.9571257102585562
6,0.9407812368052929,0.9450521069150428,0.9407812368052929,0.9407812368052929
7,0.937981664176118,0.9450521069150428,0.937981664176118,0.937981664176118
8,0.9346657987772969,0.9435882963874073,0.9338416685355462,0.9338416685355462
9,0.9509205831828392,0.9435882963874073,0.9509205831828392,0.9509205831828392
10,0.9488899006105822,0.9435882963874073,0.9488899006105822,0.9488899006105822
11,0.9329479407995948,0.9435882963874073,0.9389821671812985,0.9389821671812985
12,0.9448562056824874,0.9438503794414443,0.9485775548493318,0.9485775548493318
13,0.9409200693006797,0.9438503794414443,0.945190797104641,0.945190797104641
14,0.9344257479907331,0.9438503794414443,0.9344257479907331,0.9344257479907331
15,0.9426408873451975,0.9438503794414443,0.9426408873451975,0.9426408873451975
16,0.9470058728396209,0.9447544085860686,0.9470058728396209,0.9470058728396209
17,0.9475583256251009,0.9447544085860686,0.9529467471259305,0.9529467471259305
18,0.9294269045354913,0.9447544085860686,0.9294269045354913,0.9294269045354913
19,0.9411997958606712,0.9447544085860686,0.9438708635167039,0.9438708635167039
20,0.9362119546290776,0.9438009953448567,0.9362119546290776,0.9362119546290776
21,0.953262417595325,0.9438009953448567,0.953262417595325,0.953262417595325
22,0.9390996574424573,0.9438009953448567,0.9390996574424573,0.9390996574424573
23,0.9384534610060837,0.9438009953448567,0.9371243524267245,0.9371243524267245
24,0.9440065492828061,0.9443896551430704,0.9440065492828061,0.9440065492828061
25,0.9308204495734778,0.9443896551430704,0.9308204495734778,0.9308204495734778
26,0.9350884664950819,0.9443896551430704,0.9350884664950819,0.9350884664950819
27,0.9505971809680462,0.9443896551430704,0.9630034182322856,0.9630034182322856
28,0.9447832738026863,0.9439486881612468,0.9447832738026863,0.9447832738026863
29,0.9529779471141846,0.9439486881612468,0.9529779471141846,0.9529779471141846
30,0.9362486828240253,0.9439486881612468,0.9289606150615172,0.9289606150615172
31,0.9501070262847743,0.9439486881612468,0.9473111252262605,0.9473111252262605
32,0.9474434641184267,0.9443506114862239,0.945202632111542,0.945202632111542
33,0.9367374355812007,0.9443506114862239,0.9387801171651323,0.9387801171651323
34,0.937864173914959,0.9443506114862239,0.937864173914959,0.937864173914959
35,0.9451320480388304,0.9443506114862239,0.9520419440232336,0.9520419440232336
36,0.9262038774233896,0.9450272608393424,0.9262038774233896,0.9262038774233896
37,0.9454954558134755,0.9450272608393424,0.947705149099238,0.947705149099238
38,0.9688467229396064,0.9450272608393424,0.9688467229396064,0.9688467229396064
39,0.9359145698938549,0.9450272608393424,0.9359145698938549,0.9359145698938549
40,0.949799163835998,0.945409797767579,0.9468126033581484,0.9468126033581484
41,0.9490100427256308,0.945409797767579,0.9490100427256308,0.9490100427256308
42,0.9305265399485245,0.945409797767579,0.9305265399485245,0.9305265399485245
43,0.9497215113653469,0.945409797767579,0.9497215113653469,0.9497215113653469
44,0.9526070412083355,0.9442663618615633,0.9576247545386419,0.9576247545386419
45,0.9434344212952765,0.9442663618615633,0.9434344212952765,0.9434344212952765
46,0.9315031777444074,0.9442663618615633,0.9225739178963369,0.9225739178963369
47,0.9492974449539768,0.9442663618615633,0.9492974449539768,0.9492974449539768
48,0.9542224823459268,0.9445943826172261,0.9546053747148819,0.9546053747148819
49,0.94052915180079,0.9445943826172261,0.9404814341716954,0.9404814341716954
50,0.9380257230240525,0.9445943826172261,0.9380257230240525,0.9380257230240525
51,0.9368269552031662,0.9445943826172261,0.9368269552031662,0.9368269552031662
52,0.9279487726476278,0.944268487054534,0.9279487726476278,0.9279487726476278
53,0.9444364915062621,0.944268487054534,0.9444364915062621,0.9444364915062621
54,0.9554363110995253,0.944268487054534,0.9578044741760077,0.9578044741760077
55,0.9403828713885513,0.944268487054534,0.9381230196465745,0.9381230196465745
56,0.9432498810298711,0.9442957617224996,0.9455599983225668,0.9455599983225668
57,0.944673244358308,0.9442957617224996,0.9427571980208196,0.9427571980208196
58,0.9271725601495063,0.9442957617224996,0.9271725601495063,0.9271725601495063
59,0.9497967785639018,0.9442957617224996,0.9530791627350264,0.9530791627350264
60,0.9359676328317443,0.9439747187139159,0.9359676328317443,0.9359676328317443
61,0.9538056644496322,0.9439747187139159,0.9538056644496322,0.9538056644496322
62,0.9410694551021981,0.9439747187139159,0.9368104331351909,0.9368104331351909
63,0.9454716683249927,0.9439747187139159,0.9440232336991442,0.9440232336991442
64,0.956570888875518,0.9447309029886335,0.9577888512681944,0.9577888512681944
65,0.937823929289815,0.9447309029886335,0.937823929289815,0.937823929289815
66,0.9236221513201132,0.9447309029886335,0.9223646383686478,0.9223646383686478
67,0.958704008988005,0.9447309029886335,0.958704008988005,0.958704008988005
68,0.943692942199662,0.9451135137953135,0.9457751473679796,0.9457751473679796
69,0.955246369789602,0.9451135137953135,0.9554849579350746,0.9554849579350746
70,0.9395787974137456,0.9451135137953135,0.9431200273164856,0.9431200273164856
71,0.9343908680694515,0.9451135137953135,0.9343908680694515,0.9343908680694515
72,0.9253779238846437,0.9433200222384955,0.9295806234581745,0.9295806234581745
73,0.9496248660235798,0.9433200222384955,0.9415128690775081,0.9415128690775081
74,0.9512580636870647,0.9433200222384955,0.9512580636870647,0.9512580636870647
75,0.93919878985031,0.9433200222384955,0.93919878985031,0.93919878985031
76,0.9244608054961465,0.9447924172645745,0.9244608054961465,0.9244608054961465
77,0.9382075056159979,0.9447924172645745,0.9382075056159979,0.9382075056159979
78,0.9483226429434248,0.9447924172645745,0.9533380084666419,0.9533380084666419
79,0.9567635838935538,0.9447924172645745,0.9561155516718497,0.9561155516718497
80,0.9197257032000686,0.9439592212641826,0.9197257032000686,0.9197257032000686
81,0.9467232671159465,0.9439592212641826,0.9467232671159465,0.9467232671159465
82,0.9487301872868195,0.9439592212641826,0.9487301872868195,0.9487301872868195
83,0.9621663001215288,0.9439592212641826,0.9556217254179165,0.9556217254179165
84,0.9486523100261279,0.9440169646249539,0.9492029457186251,0.9492029457186251
85,0.9468352200149761,0.9440169646249539,0.9482410547798381,0.9482410547798381
86,0.9228217489159688,0.9440169646249539,0.9228217489159688,0.9228217489159688
87,0.9474084218487827,0.9440169646249539,0.9474084218487827,0.9474084218487827
88,0.9436418898838013,0.9445420218018727,0.9429927961535727,0.9429927961535727
89,0.9526512648842296,0.9445420218018727,0.9526512648842296,0.9526512648842296
90,0.9355914716756681,0.9445420218018727,0.9355914716756681,0.9355914716756681
91,0.9368691782657703,0.9445420218018727,0.9368691782657703,0.9368691782657703
92,0.9423145296714236,0.9444563540634617,0.9423145296714236,0.9423145296714236
93,0.9437739505792185,0.9444563540634617,0.9437739505792185,0.9437739505792185
94,0.9464942007541406,0.9444563540634617,0.9421507326619254,0.9421507326619254
95,0.9497655702132816,0.9444563540634617,0.9478196377628385,0.9478196377628385
96,0.9305013884406618,0.9440709168121455,0.9305013884406618,0.9305013884406618
97,0.9439079269993687,0.9440709168121455,0.9461488202733854,0.9461488202733854
98,0.9435147211625662,0.9440709168121455,0.9435147211625662,0.9435147211625662
99,0.9494993813403436,0.9440709168121455,0.9494993813403436,0.9494993813403436
100,0.9570613557671795,0.9447872153708617,0.9558816826113989,0.9558816826113989
101,0.9347112716381095,0.9447872153708617,0.9347112716381095,0.9347112716381095
102,0.9519024243381076,0.9447872153708617,0.9519024243381076,0.9519024243381076
103,0.9318170970359408,0.9447872153708617,0.9295829462885928,0.9295829462885928
104,0.9437731672674431,0.9430659721381711,0.9437731672674431,0.9437731672674431
105,0.9264194159362199,0.9430659721381711,0.931446284631987,0.931446284631987
106,0.9346827579370178,0.9430659721381711,0.9346827579370178,0.9346827579370178
107,0.9502667396085371,0.9430659721381711,0.9502667396085371,0.9502667396085371
108,0.9394373670132755,0.9440271505315807,0.9394373670132755,0.9394373670132755
109,0.9304680732355488,0.9440271505315807,0.9304680732355488,0.9304680732355488
110,0.9548103083017885,0.9440271505315807,0.9548103083017885,0.9548103083017885
111,0.9400175501077606,0.9440271505315807,0.9461380584000029,0.9461380584000029
112,0.9446428799340696,0.9449987051833663,0.9446428799340696,0.9446428799340696
113,0.9468627494163767,0.9449987051833663,0.9453045852970973,0.9453045852970973
114,0.9505953451827158,0.9449987051833663,0.9505953451827158,0.9505953451827158
115,0.937150053421353,0.9449987051833663,0.937150053421353,0.937150053421353
116,0.9439609668579305,0.9445408676573043,0.9439609668579305,0.9439609668579305
117,0.9506764891570866,0.9445408676573043,0.9499827482417887,0.9499827482417887
118,0.9280280361135691,0.9445408676573043,0.9280280361135691,0.9280280361135691
119,0.9537657464486733,0.9445408676573043,0.9539731901910317,0.9539731901910317
