,chi,metric,val_idx,vs_method,score
1699,chi_0.5,nef,19,GBT,0.21359
1700,chi_0.5,nef,20,GBT,0.24038
1701,chi_0.5,nef,21,GBT,0.24038
1702,chi_0.5,nef,22,GBT,0.31731
1703,chi_0.5,nef,23,GBT,0.28155
1704,chi_0.5,nef,24,GBT,0.25962
1705,chi_0.5,nef,25,GBT,0.31731
1706,chi_0.5,nef,26,GBT,0.32039
1707,chi_0.5,nef,27,GBT,0.32692
1708,chi_0.5,nef,28,GBT,0.29808
1709,chi_0.5,nef,29,GBT,0.23077
1710,chi_0.5,nef,30,GBT,0.25962
1711,chi_0.5,nef,31,GBT,0.24272
1712,chi_0.5,nef,32,GBT,0.25
1713,chi_0.5,nef,33,GBT,0.27885
1714,chi_0.5,nef,34,GBT,0.26923
1715,chi_0.5,nef,35,GBT,0.28155
1716,chi_0.5,nef,36,GBT,0.36538
1717,chi_0.5,nef,37,GBT,0.31731
1718,chi_0.5,nef,38,GBT,0.31068
1719,chi_0.5,nef,39,GBT,0.26923
1720,chi_0.5,nef,40,GBT,0.25962
1721,chi_0.5,nef,41,GBT,0.27885
1722,chi_0.5,nef,42,GBT,0.22115
1723,chi_0.5,nef,43,GBT,0.29126
1724,chi_0.5,nef,44,GBT,0.24038
1725,chi_0.5,nef,45,GBT,0.33654
1726,chi_0.5,nef,46,GBT,0.25
1727,chi_0.5,nef,47,GBT,0.2233
1728,chi_0.5,nef,48,GBT,0.28846
1729,chi_0.5,nef,49,GBT,0.26923
1730,chi_0.5,nef,50,GBT,0.28846
1731,chi_0.5,nef,51,GBT,0.29126
1732,chi_0.5,nef,52,GBT,0.29808
1733,chi_0.5,nef,53,GBT,0.26923
1734,chi_0.5,nef,54,GBT,0.28846
1735,chi_0.5,nef,55,GBT,0.28155
1736,chi_0.5,nef,56,GBT,0.26923
1737,chi_0.5,nef,57,GBT,0.25962
1738,chi_0.5,nef,58,GBT,0.25
1739,chi_0.5,nef,59,GBT,0.34951
1740,chi_0.5,nef,60,GBT,0.20192
1741,chi_0.5,nef,61,GBT,0.36538
1742,chi_0.5,nef,62,GBT,0.32039
1743,chi_0.5,nef,63,GBT,0.26923
1744,chi_0.5,nef,64,GBT,0.22115
1745,chi_0.5,nef,65,GBT,0.28846
1746,chi_0.5,nef,66,GBT,0.24038
1747,chi_0.5,nef,67,GBT,0.29126
1748,chi_0.5,nef,68,GBT,0.30769
1749,chi_0.5,nef,69,GBT,0.29808
1750,chi_0.5,nef,70,GBT,0.33654
1751,chi_0.5,nef,71,GBT,0.33981
1752,chi_0.5,nef,72,GBT,0.25
1753,chi_0.5,nef,73,GBT,0.32692
1754,chi_0.5,nef,74,GBT,0.25
1755,chi_0.5,nef,75,GBT,0.29126
1756,chi_0.5,nef,76,GBT,0.35577
1757,chi_0.5,nef,77,GBT,0.26923
1758,chi_0.5,nef,78,GBT,0.23077
1759,chi_0.5,nef,79,GBT,0.26214
1760,chi_0.5,nef,80,GBT,0.29808
1761,chi_0.5,nef,81,GBT,0.25962
1762,chi_0.5,nef,82,GBT,0.29808
1763,chi_0.5,nef,83,GBT,0.30097
1764,chi_0.5,nef,84,GBT,0.26923
1765,chi_0.5,nef,85,GBT,0.24038
1766,chi_0.5,nef,86,GBT,0.25243
1767,chi_0.5,nef,87,GBT,0.27885
1768,chi_0.5,nef,88,GBT,0.35577
1769,chi_0.5,nef,89,GBT,0.27885
1770,chi_0.5,nef,90,GBT,0.30769
1771,chi_0.5,nef,91,GBT,0.28155
1772,chi_0.5,nef,92,GBT,0.23077
1773,chi_0.5,nef,93,GBT,0.26923
1774,chi_0.5,nef,94,GBT,0.31068
1775,chi_0.5,nef,95,GBT,0.28846
1776,chi_0.5,nef,96,GBT,0.25962
1777,chi_0.5,nef,97,GBT,0.27885
1778,chi_0.5,nef,98,GBT,0.28846
1779,chi_0.5,nef,99,GBT,0.25243
1780,chi_0.5,nef,100,GBT,0.27885
1781,chi_0.5,nef,101,GBT,0.25962
1782,chi_0.5,nef,102,GBT,0.34615
1783,chi_0.5,nef,103,GBT,0.29126
1784,chi_0.5,nef,104,GBT,0.31731
1785,chi_0.5,nef,105,GBT,0.28846
1786,chi_0.5,nef,106,GBT,0.2233
1787,chi_0.5,nef,107,GBT,0.26923
1788,chi_0.5,nef,108,GBT,0.25962
1789,chi_0.5,nef,109,GBT,0.27885
1790,chi_0.5,nef,110,GBT,0.35577
1791,chi_0.5,nef,111,GBT,0.29126
1792,chi_0.5,nef,112,GBT,0.31731
1793,chi_0.5,nef,113,GBT,0.29808
1794,chi_0.5,nef,114,GBT,0.27885
1795,chi_0.5,nef,115,GBT,0.26214
1796,chi_0.5,nef,116,GBT,0.29808
1797,chi_0.5,nef,117,GBT,0.27885
1798,chi_0.5,nef,118,GBT,0.27184
1799,chi_0.5,nef,119,GBT,0.31731
1800,chi_0.5,roc_auc,0,GBT,0.60423
1801,chi_0.5,roc_auc,1,GBT,0.63051
1802,chi_0.5,roc_auc,2,GBT,0.645
1803,chi_0.5,roc_auc,3,GBT,0.63025
1804,chi_0.5,roc_auc,4,GBT,0.6769
1805,chi_0.5,roc_auc,5,GBT,0.65406
1806,chi_0.5,roc_auc,6,GBT,0.69824
1807,chi_0.5,roc_auc,7,GBT,0.61353
1808,chi_0.5,roc_auc,8,GBT,0.6564
1809,chi_0.5,roc_auc,9,GBT,0.65277
1810,chi_0.5,roc_auc,10,GBT,0.59634
1811,chi_0.5,roc_auc,11,GBT,0.62047
1812,chi_0.5,roc_auc,12,GBT,0.62587
1813,chi_0.5,roc_auc,13,GBT,0.68114
1814,chi_0.5,roc_auc,14,GBT,0.62389
1815,chi_0.5,roc_auc,15,GBT,0.67572
1816,chi_0.5,roc_auc,16,GBT,0.61131
1817,chi_0.5,roc_auc,17,GBT,0.64501
1818,chi_0.5,roc_auc,18,GBT,0.67628
1819,chi_0.5,roc_auc,19,GBT,0.60669
1820,chi_0.5,roc_auc,20,GBT,0.62952
1821,chi_0.5,roc_auc,21,GBT,0.6159
1822,chi_0.5,roc_auc,22,GBT,0.67788
1823,chi_0.5,roc_auc,23,GBT,0.62392
1824,chi_0.5,roc_auc,24,GBT,0.64647
1825,chi_0.5,roc_auc,25,GBT,0.68209
1826,chi_0.5,roc_auc,26,GBT,0.66906
1827,chi_0.5,roc_auc,27,GBT,0.64882
1828,chi_0.5,roc_auc,28,GBT,0.63535
1829,chi_0.5,roc_auc,29,GBT,0.63337
1830,chi_0.5,roc_auc,30,GBT,0.64193
1831,chi_0.5,roc_auc,31,GBT,0.63055
1832,chi_0.5,roc_auc,32,GBT,0.61007
1833,chi_0.5,roc_auc,33,GBT,0.65032
1834,chi_0.5,roc_auc,34,GBT,0.59869
1835,chi_0.5,roc_auc,35,GBT,0.63542
1836,chi_0.5,roc_auc,36,GBT,0.65323
1837,chi_0.5,roc_auc,37,GBT,0.66787
1838,chi_0.5,roc_auc,38,GBT,0.62958
1839,chi_0.5,roc_auc,39,GBT,0.67179
1840,chi_0.5,roc_auc,40,GBT,0.64114
1841,chi_0.5,roc_auc,41,GBT,0.63264
1842,chi_0.5,roc_auc,42,GBT,0.63674
1843,chi_0.5,roc_auc,43,GBT,0.6775
1844,chi_0.5,roc_auc,44,GBT,0.64751
1845,chi_0.5,roc_auc,45,GBT,0.66292
1846,chi_0.5,roc_auc,46,GBT,0.59055
1847,chi_0.5,roc_auc,47,GBT,0.5849
1848,chi_0.5,roc_auc,48,GBT,0.6332
1849,chi_0.5,roc_auc,49,GBT,0.62646
1850,chi_0.5,roc_auc,50,GBT,0.6515
1851,chi_0.5,roc_auc,51,GBT,0.64433
1852,chi_0.5,roc_auc,52,GBT,0.66431
1853,chi_0.5,roc_auc,53,GBT,0.67286
1854,chi_0.5,roc_auc,54,GBT,0.65204
1855,chi_0.5,roc_auc,55,GBT,0.6096
1856,chi_0.5,roc_auc,56,GBT,0.61436
1857,chi_0.5,roc_auc,57,GBT,0.67401
1858,chi_0.5,roc_auc,58,GBT,0.63901
1859,chi_0.5,roc_auc,59,GBT,0.71261
1860,chi_0.5,roc_auc,60,GBT,0.60455
1861,chi_0.5,roc_auc,61,GBT,0.68361
1862,chi_0.5,roc_auc,62,GBT,0.65248
1863,chi_0.5,roc_auc,63,GBT,0.65964
1864,chi_0.5,roc_auc,64,GBT,0.60138
1865,chi_0.5,roc_auc,65,GBT,0.63706
1866,chi_0.5,roc_auc,66,GBT,0.63893
1867,chi_0.5,roc_auc,67,GBT,0.63678
1868,chi_0.5,roc_auc,68,GBT,0.65296
1869,chi_0.5,roc_auc,69,GBT,0.63189
1870,chi_0.5,roc_auc,70,GBT,0.68088
1871,chi_0.5,roc_auc,71,GBT,0.71037
1872,chi_0.5,roc_auc,72,GBT,0.58547
1873,chi_0.5,roc_auc,73,GBT,0.67828
1874,chi_0.5,roc_auc,74,GBT,0.64808
1875,chi_0.5,roc_auc,75,GBT,0.69528
1876,chi_0.5,roc_auc,76,GBT,0.68073
1877,chi_0.5,roc_auc,77,GBT,0.62092
1878,chi_0.5,roc_auc,78,GBT,0.63289
1879,chi_0.5,roc_auc,79,GBT,0.62219
1880,chi_0.5,roc_auc,80,GBT,0.67167
1881,chi_0.5,roc_auc,81,GBT,0.63542
1882,chi_0.5,roc_auc,82,GBT,0.64129
1883,chi_0.5,roc_auc,83,GBT,0.64943
1884,chi_0.5,roc_auc,84,GBT,0.6277
1885,chi_0.5,roc_auc,85,GBT,0.63788
1886,chi_0.5,roc_auc,86,GBT,0.61137
1887,chi_0.5,roc_auc,87,GBT,0.70114
1888,chi_0.5,roc_auc,88,GBT,0.68311
1889,chi_0.5,roc_auc,89,GBT,0.65765
1890,chi_0.5,roc_auc,90,GBT,0.66629
1891,chi_0.5,roc_auc,91,GBT,0.61283
1892,chi_0.5,roc_auc,92,GBT,0.68825
1893,chi_0.5,roc_auc,93,GBT,0.60845
1894,chi_0.5,roc_auc,94,GBT,0.683
1895,chi_0.5,roc_auc,95,GBT,0.68028
1896,chi_0.5,roc_auc,96,GBT,0.62055
1897,chi_0.5,roc_auc,97,GBT,0.62421
1898,chi_0.5,roc_auc,98,GBT,0.61446
1899,chi_0.5,roc_auc,99,GBT,0.6685
1900,chi_0.5,roc_auc,100,GBT,0.59429
1901,chi_0.5,roc_auc,101,GBT,0.6051
1902,chi_0.5,roc_auc,102,GBT,0.6755
1903,chi_0.5,roc_auc,103,GBT,0.65274
1904,chi_0.5,roc_auc,104,GBT,0.70444
1905,chi_0.5,roc_auc,105,GBT,0.67581
1906,chi_0.5,roc_auc,106,GBT,0.61805
1907,chi_0.5,roc_auc,107,GBT,0.626
1908,chi_0.5,roc_auc,108,GBT,0.64883
1909,chi_0.5,roc_auc,109,GBT,0.65978
1910,chi_0.5,roc_auc,110,GBT,0.6923
1911,chi_0.5,roc_auc,111,GBT,0.63387
1912,chi_0.5,roc_auc,112,GBT,0.63049
1913,chi_0.5,roc_auc,113,GBT,0.63944
1914,chi_0.5,roc_auc,114,GBT,0.66212
1915,chi_0.5,roc_auc,115,GBT,0.64013
1916,chi_0.5,roc_auc,116,GBT,0.62424
1917,chi_0.5,roc_auc,117,GBT,0.61073
1918,chi_0.5,roc_auc,118,GBT,0.60991
1919,chi_0.5,roc_auc,119,GBT,0.6747
1920,chi_0.25,nef,0,GBT,0.46154
1921,chi_0.25,nef,1,GBT,0.46154
1922,chi_0.25,nef,2,GBT,0.47115
1923,chi_0.25,nef,3,GBT,0.41748
1924,chi_0.25,nef,4,GBT,0.45192
1925,chi_0.25,nef,5,GBT,0.42308
1926,chi_0.25,nef,6,GBT,0.41346
1927,chi_0.25,nef,7,GBT,0.40777
1928,chi_0.25,nef,8,GBT,0.46154
1929,chi_0.25,nef,9,GBT,0.43269
1930,chi_0.25,nef,10,GBT,0.46602
1931,chi_0.25,nef,11,GBT,0.45192
1932,chi_0.25,nef,12,GBT,0.44231
1933,chi_0.25,nef,13,GBT,0.49038
1934,chi_0.25,nef,14,GBT,0.47115
1935,chi_0.25,nef,15,GBT,0.46602
1936,chi_0.25,nef,16,GBT,0.42308
1937,chi_0.25,nef,17,GBT,0.45192
1938,chi_0.25,nef,18,GBT,0.41346
1939,chi_0.25,nef,19,GBT,0.49515
1940,chi_0.25,nef,20,GBT,0.46154
1941,chi_0.25,nef,21,GBT,0.43269
1942,chi_0.25,nef,22,GBT,0.45192
1943,chi_0.25,nef,23,GBT,0.48544
1944,chi_0.25,nef,24,GBT,0.42308
1945,chi_0.25,nef,25,GBT,0.375
1946,chi_0.25,nef,26,GBT,0.42718
1947,chi_0.25,nef,27,GBT,0.46154
1948,chi_0.25,nef,28,GBT,0.50962
1949,chi_0.25,nef,29,GBT,0.45192
1950,chi_0.25,nef,30,GBT,0.46154
1951,chi_0.25,nef,31,GBT,0.42718
1952,chi_0.25,nef,32,GBT,0.45192
1953,chi_0.25,nef,33,GBT,0.43269
1954,chi_0.25,nef,34,GBT,0.48077
1955,chi_0.25,nef,35,GBT,0.46602
1956,chi_0.25,nef,36,GBT,0.46154
1957,chi_0.25,nef,37,GBT,0.49038
1958,chi_0.25,nef,38,GBT,0.43269
1959,chi_0.25,nef,39,GBT,0.45631
1960,chi_0.25,nef,40,GBT,0.47115
1961,chi_0.25,nef,41,GBT,0.52885
1962,chi_0.25,nef,42,GBT,0.41346
1963,chi_0.25,nef,43,GBT,0.4466
1964,chi_0.25,nef,44,GBT,0.51923
1965,chi_0.25,nef,45,GBT,0.41346
1966,chi_0.25,nef,46,GBT,0.45192
1967,chi_0.25,nef,47,GBT,0.49515
1968,chi_0.25,nef,48,GBT,0.46154
1969,chi_0.25,nef,49,GBT,0.46154
1970,chi_0.25,nef,50,GBT,0.49515
1971,chi_0.25,nef,51,GBT,0.47115
1972,chi_0.25,nef,52,GBT,0.48077
1973,chi_0.25,nef,53,GBT,0.48077
1974,chi_0.25,nef,54,GBT,0.50485
1975,chi_0.25,nef,55,GBT,0.44231
1976,chi_0.25,nef,56,GBT,0.44231
1977,chi_0.25,nef,57,GBT,0.45192
1978,chi_0.25,nef,58,GBT,0.49515
1979,chi_0.25,nef,59,GBT,0.49038
1980,chi_0.25,nef,60,GBT,0.49038
1981,chi_0.25,nef,61,GBT,0.52885
1982,chi_0.25,nef,62,GBT,0.46154
1983,chi_0.25,nef,63,GBT,0.40777
1984,chi_0.25,nef,64,GBT,0.47115
1985,chi_0.25,nef,65,GBT,0.42308
1986,chi_0.25,nef,66,GBT,0.43269
1987,chi_0.25,nef,67,GBT,0.43689
1988,chi_0.25,nef,68,GBT,0.46154
1989,chi_0.25,nef,69,GBT,0.45192
1990,chi_0.25,nef,70,GBT,0.49038
1991,chi_0.25,nef,71,GBT,0.38835
1992,chi_0.25,nef,72,GBT,0.36538
1993,chi_0.25,nef,73,GBT,0.5
1994,chi_0.25,nef,74,GBT,0.51456
1995,chi_0.25,nef,75,GBT,0.49038
1996,chi_0.25,nef,76,GBT,0.41346
1997,chi_0.25,nef,77,GBT,0.47115
1998,chi_0.25,nef,78,GBT,0.48077
1999,chi_0.25,nef,79,GBT,0.43689
2000,chi_0.25,nef,80,GBT,0.49038
2001,chi_0.25,nef,81,GBT,0.44231
2002,chi_0.25,nef,82,GBT,0.41346
2003,chi_0.25,nef,83,GBT,0.4466
2004,chi_0.25,nef,84,GBT,0.35577
2005,chi_0.25,nef,85,GBT,0.45192
2006,chi_0.25,nef,86,GBT,0.45631
2007,chi_0.25,nef,87,GBT,0.5
2008,chi_0.25,nef,88,GBT,0.45192
2009,chi_0.25,nef,89,GBT,0.43269
2010,chi_0.25,nef,90,GBT,0.46154
2011,chi_0.25,nef,91,GBT,0.4466
2012,chi_0.25,nef,92,GBT,0.47115
2013,chi_0.25,nef,93,GBT,0.44231
2014,chi_0.25,nef,94,GBT,0.46602
2015,chi_0.25,nef,95,GBT,0.48077
2016,chi_0.25,nef,96,GBT,0.46154
2017,chi_0.25,nef,97,GBT,0.47115
2018,chi_0.25,nef,98,GBT,0.49038
2019,chi_0.25,nef,99,GBT,0.47573
2020,chi_0.25,nef,100,GBT,0.45192
2021,chi_0.25,nef,101,GBT,0.47115
2022,chi_0.25,nef,102,GBT,0.375
2023,chi_0.25,nef,103,GBT,0.4466
2024,chi_0.25,nef,104,GBT,0.50962
2025,chi_0.25,nef,105,GBT,0.53846
2026,chi_0.25,nef,106,GBT,0.43689
2027,chi_0.25,nef,107,GBT,0.41346
2028,chi_0.25,nef,108,GBT,0.47115
2029,chi_0.25,nef,109,GBT,0.48077
2030,chi_0.25,nef,110,GBT,0.47115
2031,chi_0.25,nef,111,GBT,0.46602
2032,chi_0.25,nef,112,GBT,0.49038
2033,chi_0.25,nef,113,GBT,0.46154
2034,chi_0.25,nef,114,GBT,0.5
2035,chi_0.25,nef,115,GBT,0.52427
2036,chi_0.25,nef,116,GBT,0.47115
2037,chi_0.25,nef,117,GBT,0.48077
2038,chi_0.25,nef,118,GBT,0.49515
2039,chi_0.25,nef,119,GBT,0.45192
2040,chi_0.25,roc_auc,0,GBT,0.79988
2041,chi_0.25,roc_auc,1,GBT,0.77585
2042,chi_0.25,roc_auc,2,GBT,0.74201
2043,chi_0.25,roc_auc,3,GBT,0.73715
2044,chi_0.25,roc_auc,4,GBT,0.79102
2045,chi_0.25,roc_auc,5,GBT,0.76938
2046,chi_0.25,roc_auc,6,GBT,0.75356
2047,chi_0.25,roc_auc,7,GBT,0.74909
2048,chi_0.25,roc_auc,8,GBT,0.79833
2049,chi_0.25,roc_auc,9,GBT,0.77122
2050,chi_0.25,roc_auc,10,GBT,0.78795
2051,chi_0.25,roc_auc,11,GBT,0.78375
2052,chi_0.25,roc_auc,12,GBT,0.76577
2053,chi_0.25,roc_auc,13,GBT,0.80466
2054,chi_0.25,roc_auc,14,GBT,0.73532
2055,chi_0.25,roc_auc,15,GBT,0.82288
2056,chi_0.25,roc_auc,16,GBT,0.78725
2057,chi_0.25,roc_auc,17,GBT,0.78603
2058,chi_0.25,roc_auc,18,GBT,0.75492
2059,chi_0.25,roc_auc,19,GBT,0.82817
2060,chi_0.25,roc_auc,20,GBT,0.74139
2061,chi_0.25,roc_auc,21,GBT,0.78516
2062,chi_0.25,roc_auc,22,GBT,0.74938
2063,chi_0.25,roc_auc,23,GBT,0.78354
2064,chi_0.25,roc_auc,24,GBT,0.75827
2065,chi_0.25,roc_auc,25,GBT,0.72768
2066,chi_0.25,roc_auc,26,GBT,0.77901
2067,chi_0.25,roc_auc,27,GBT,0.7992
2068,chi_0.25,roc_auc,28,GBT,0.75973
2069,chi_0.25,roc_auc,29,GBT,0.75906
2070,chi_0.25,roc_auc,30,GBT,0.78526
2071,chi_0.25,roc_auc,31,GBT,0.7592
2072,chi_0.25,roc_auc,32,GBT,0.75275
2073,chi_0.25,roc_auc,33,GBT,0.76973
2074,chi_0.25,roc_auc,34,GBT,0.81048
2075,chi_0.25,roc_auc,35,GBT,0.79248
2076,chi_0.25,roc_auc,36,GBT,0.75398
2077,chi_0.25,roc_auc,37,GBT,0.80445
2078,chi_0.25,roc_auc,38,GBT,0.7617
2079,chi_0.25,roc_auc,39,GBT,0.75247
2080,chi_0.25,roc_auc,40,GBT,0.75848
2081,chi_0.25,roc_auc,41,GBT,0.77783
2082,chi_0.25,roc_auc,42,GBT,0.73625
2083,chi_0.25,roc_auc,43,GBT,0.77717
2084,chi_0.25,roc_auc,44,GBT,0.80487
2085,chi_0.25,roc_auc,45,GBT,0.80765
2086,chi_0.25,roc_auc,46,GBT,0.74857
2087,chi_0.25,roc_auc,47,GBT,0.8085
2088,chi_0.25,roc_auc,48,GBT,0.78477
2089,chi_0.25,roc_auc,49,GBT,0.81136
2090,chi_0.25,roc_auc,50,GBT,0.7916
2091,chi_0.25,roc_auc,51,GBT,0.81861
2092,chi_0.25,roc_auc,52,GBT,0.81451
2093,chi_0.25,roc_auc,53,GBT,0.76379
2094,chi_0.25,roc_auc,54,GBT,0.80046
2095,chi_0.25,roc_auc,55,GBT,0.75821
2096,chi_0.25,roc_auc,56,GBT,0.75641
2097,chi_0.25,roc_auc,57,GBT,0.7797
2098,chi_0.25,roc_auc,58,GBT,0.8087
2099,chi_0.25,roc_auc,59,GBT,0.75838
2100,chi_0.25,roc_auc,60,GBT,0.78471
2101,chi_0.25,roc_auc,61,GBT,0.82192
2102,chi_0.25,roc_auc,62,GBT,0.79252
2103,chi_0.25,roc_auc,63,GBT,0.76803
2104,chi_0.25,roc_auc,64,GBT,0.78837
2105,chi_0.25,roc_auc,65,GBT,0.76652
2106,chi_0.25,roc_auc,66,GBT,0.72783
2107,chi_0.25,roc_auc,67,GBT,0.77319
2108,chi_0.25,roc_auc,68,GBT,0.80145
2109,chi_0.25,roc_auc,69,GBT,0.79688
2110,chi_0.25,roc_auc,70,GBT,0.7874
2111,chi_0.25,roc_auc,71,GBT,0.7596
2112,chi_0.25,roc_auc,72,GBT,0.72849
2113,chi_0.25,roc_auc,73,GBT,0.81595
2114,chi_0.25,roc_auc,74,GBT,0.764
2115,chi_0.25,roc_auc,75,GBT,0.80588
2116,chi_0.25,roc_auc,76,GBT,0.7546
2117,chi_0.25,roc_auc,77,GBT,0.79472
2118,chi_0.25,roc_auc,78,GBT,0.80706
2119,chi_0.25,roc_auc,79,GBT,0.76597
2120,chi_0.25,roc_auc,80,GBT,0.81394
2121,chi_0.25,roc_auc,81,GBT,0.82343
2122,chi_0.25,roc_auc,82,GBT,0.76938
2123,chi_0.25,roc_auc,83,GBT,0.77478
2124,chi_0.25,roc_auc,84,GBT,0.72989
2125,chi_0.25,roc_auc,85,GBT,0.80647
2126,chi_0.25,roc_auc,86,GBT,0.74779
2127,chi_0.25,roc_auc,87,GBT,0.77705
2128,chi_0.25,roc_auc,88,GBT,0.80554
2129,chi_0.25,roc_auc,89,GBT,0.73076
2130,chi_0.25,roc_auc,90,GBT,0.77063
2131,chi_0.25,roc_auc,91,GBT,0.72384
2132,chi_0.25,roc_auc,92,GBT,0.78977
2133,chi_0.25,roc_auc,93,GBT,0.73788
2134,chi_0.25,roc_auc,94,GBT,0.76366
2135,chi_0.25,roc_auc,95,GBT,0.79982
2136,chi_0.25,roc_auc,96,GBT,0.73934
2137,chi_0.25,roc_auc,97,GBT,0.79112
2138,chi_0.25,roc_auc,98,GBT,0.76669
2139,chi_0.25,roc_auc,99,GBT,0.80794
2140,chi_0.25,roc_auc,100,GBT,0.76595
2141,chi_0.25,roc_auc,101,GBT,0.81955
2142,chi_0.25,roc_auc,102,GBT,0.73718
2143,chi_0.25,roc_auc,103,GBT,0.77409
2144,chi_0.25,roc_auc,104,GBT,0.81631
2145,chi_0.25,roc_auc,105,GBT,0.84174
2146,chi_0.25,roc_auc,106,GBT,0.7772
2147,chi_0.25,roc_auc,107,GBT,0.79168
2148,chi_0.25,roc_auc,108,GBT,0.80055
2149,chi_0.25,roc_auc,109,GBT,0.78694
2150,chi_0.25,roc_auc,110,GBT,0.8045
2151,chi_0.25,roc_auc,111,GBT,0.80681
2152,chi_0.25,roc_auc,112,GBT,0.76198
2153,chi_0.25,roc_auc,113,GBT,0.74658
2154,chi_0.25,roc_auc,114,GBT,0.80717
2155,chi_0.25,roc_auc,115,GBT,0.83159
2156,chi_0.25,roc_auc,116,GBT,0.77289
2157,chi_0.25,roc_auc,117,GBT,0.76254
2158,chi_0.25,roc_auc,118,GBT,0.77941
2159,chi_0.25,roc_auc,119,GBT,0.79249
2160,chi_0.0,nef,0,GBT,0.69231
2161,chi_0.0,nef,1,GBT,0.69231
2162,chi_0.0,nef,2,GBT,0.625
2163,chi_0.0,nef,3,GBT,0.61165
2164,chi_0.0,nef,4,GBT,0.68269
2165,chi_0.0,nef,5,GBT,0.52885
2166,chi_0.0,nef,6,GBT,0.67308
2167,chi_0.0,nef,7,GBT,0.69903
2168,chi_0.0,nef,8,GBT,0.57692
2169,chi_0.0,nef,9,GBT,0.74038
2170,chi_0.0,nef,10,GBT,0.625
2171,chi_0.0,nef,11,GBT,0.64078
2172,chi_0.0,nef,12,GBT,0.59615
2173,chi_0.0,nef,13,GBT,0.63462
2174,chi_0.0,nef,14,GBT,0.64423
2175,chi_0.0,nef,15,GBT,0.62136
2176,chi_0.0,nef,16,GBT,0.65385
2177,chi_0.0,nef,17,GBT,0.63462
2178,chi_0.0,nef,18,GBT,0.71154
2179,chi_0.0,nef,19,GBT,0.60194
2180,chi_0.0,nef,20,GBT,0.59615
2181,chi_0.0,nef,21,GBT,0.69231
2182,chi_0.0,nef,22,GBT,0.59615
2183,chi_0.0,nef,23,GBT,0.66019
2184,chi_0.0,nef,24,GBT,0.65385
2185,chi_0.0,nef,25,GBT,0.63462
2186,chi_0.0,nef,26,GBT,0.64423
2187,chi_0.0,nef,27,GBT,0.60194
2188,chi_0.0,nef,28,GBT,0.66346
2189,chi_0.0,nef,29,GBT,0.60577
2190,chi_0.0,nef,30,GBT,0.64423
2191,chi_0.0,nef,31,GBT,0.65049
2192,chi_0.0,nef,32,GBT,0.63462
2193,chi_0.0,nef,33,GBT,0.57692
2194,chi_0.0,nef,34,GBT,0.625
2195,chi_0.0,nef,35,GBT,0.73786
2196,chi_0.0,nef,36,GBT,0.61538
2197,chi_0.0,nef,37,GBT,0.67308
2198,chi_0.0,nef,38,GBT,0.625
2199,chi_0.0,nef,39,GBT,0.6699
2200,chi_0.0,nef,40,GBT,0.57692
2201,chi_0.0,nef,41,GBT,0.59615
2202,chi_0.0,nef,42,GBT,0.64423
2203,chi_0.0,nef,43,GBT,0.6699
2204,chi_0.0,nef,44,GBT,0.61538
2205,chi_0.0,nef,45,GBT,0.65385
2206,chi_0.0,nef,46,GBT,0.65385
2207,chi_0.0,nef,47,GBT,0.66019
2208,chi_0.0,nef,48,GBT,0.65385
2209,chi_0.0,nef,49,GBT,0.60577
2210,chi_0.0,nef,50,GBT,0.66346
2211,chi_0.0,nef,51,GBT,0.59223
2212,chi_0.0,nef,52,GBT,0.58654
2213,chi_0.0,nef,53,GBT,0.69231
2214,chi_0.0,nef,54,GBT,0.55769
2215,chi_0.0,nef,55,GBT,0.64078
2216,chi_0.0,nef,56,GBT,0.625
2217,chi_0.0,nef,57,GBT,0.67308
2218,chi_0.0,nef,58,GBT,0.53846
2219,chi_0.0,nef,59,GBT,0.6699
2220,chi_0.0,nef,60,GBT,0.60577
2221,chi_0.0,nef,61,GBT,0.64423
2222,chi_0.0,nef,62,GBT,0.68269
2223,chi_0.0,nef,63,GBT,0.67961
2224,chi_0.0,nef,64,GBT,0.61538
2225,chi_0.0,nef,65,GBT,0.66346
2226,chi_0.0,nef,66,GBT,0.64423
2227,chi_0.0,nef,67,GBT,0.58252
2228,chi_0.0,nef,68,GBT,0.625
2229,chi_0.0,nef,69,GBT,0.60577
2230,chi_0.0,nef,70,GBT,0.60577
2231,chi_0.0,nef,71,GBT,0.68932
2232,chi_0.0,nef,72,GBT,0.60577
2233,chi_0.0,nef,73,GBT,0.67308
2234,chi_0.0,nef,74,GBT,0.63462
2235,chi_0.0,nef,75,GBT,0.65049
2236,chi_0.0,nef,76,GBT,0.74038
2237,chi_0.0,nef,77,GBT,0.59615
2238,chi_0.0,nef,78,GBT,0.58654
2239,chi_0.0,nef,79,GBT,0.59223
2240,chi_0.0,nef,80,GBT,0.69231
2241,chi_0.0,nef,81,GBT,0.63462
2242,chi_0.0,nef,82,GBT,0.67308
2243,chi_0.0,nef,83,GBT,0.63107
2244,chi_0.0,nef,84,GBT,0.61538
2245,chi_0.0,nef,85,GBT,0.625
2246,chi_0.0,nef,86,GBT,0.69231
2247,chi_0.0,nef,87,GBT,0.64078
2248,chi_0.0,nef,88,GBT,0.64423
2249,chi_0.0,nef,89,GBT,0.625
2250,chi_0.0,nef,90,GBT,0.68269
2251,chi_0.0,nef,91,GBT,0.66019
