1	2156.0
2	2125.0
3	1982.0
4	1872.0
5	1891.0
6	1887.0
7	1851.0
8	1990.0
9	2029.0
10	1998.0
11	1848.0
12	1903.0
13	1878.0
14	1704.0
15	1819.0
16	1664.0
17	2188.0
18	1608.0
19	1702.0
20	2261.0
21	2177.0
22	1769.0
23	1844.0
24	2064.0
25	2082.0
26	1696.0
27	1796.0
28	1767.0
29	1446.0
30	1913.0
31	1942.0
32	1952.0
33	1693.0
34	2142.0
35	1945.0
36	1781.0
37	1779.0
38	1878.0
39	1801.0
40	1841.0
41	1756.0
42	1717.0
43	1658.0
44	1691.0
45	1822.0
46	1765.0
47	2024.0
48	2055.0
49	1815.0
50	2027.0
51	1832.0
52	1884.0
53	1869.0
54	2010.0
55	1980.0
56	2048.0
57	2250.0
58	2057.0
59	2173.0
60	2265.0
61	2150.0
62	1672.0
63	1897.0
64	1618.0
65	1838.0
66	1603.0
67	1842.0
68	1740.0
69	1844.0
70	1881.0
71	1529.0
72	1653.0
73	1676.0
74	1766.0
75	2114.0
76	1764.0
77	1715.0
78	1513.0
79	1617.0
80	1830.0
81	2014.0
82	1783.0
83	1903.0
84	1796.0
85	2079.0
86	1937.0
87	2055.0
88	1990.0
89	2006.0
90	2061.0
91	2063.0
92	1973.0
93	1711.0
94	1762.0
95	1805.0
96	2110.0
97	1778.0
98	1814.0
99	1978.0
100	1967.0
101	2054.0
102	1942.0
103	1733.0
104	1777.0
105	2292.0
106	1728.0
107	1799.0
108	1824.0
109	1741.0
110	2045.0
111	1658.0
112	1630.0
113	2015.0
114	2275.0
115	1429.0
116	1776.0
117	1923.0
118	1776.0
119	1898.0
120	1965.0
121	1863.0
122	1953.0
123	2078.0
124	2221.0
125	1950.0
126	2175.0
127	1908.0
128	1923.0
129	2000.0
130	2194.0
131	2102.0
132	2118.0
133	1708.0
134	2182.0
135	2190.0
136	2146.0
137	2229.0
138	1633.0
139	2069.0
140	2099.0
141	2039.0
142	1726.0
143	2205.0
144	1835.0
145	1797.0
146	1835.0
147	2313.0
148	1835.0
149	1803.0
150	1866.0
151	1896.0
152	1827.0
153	1837.0
154	1881.0
155	1748.0
156	1660.0
157	1894.0
158	1834.0
159	1991.0
160	1955.0
161	1647.0
162	2007.0
163	1892.0
164	1565.0
165	1979.0
166	2070.0
167	1869.0
168	2083.0
169	1770.0
170	1828.0
171	1840.0
172	1891.0
173	1789.0
174	1898.0
175	1801.0
176	1727.0
177	1986.0
178	1793.0
179	1810.0
180	1963.0
181	1930.0
182	1839.0
183	1920.0
184	1953.0
185	1923.0
186	1906.0
187	1871.0
188	1755.0
189	1879.0
190	1964.0
191	1990.0
192	2099.0
193	1831.0
194	1821.0
195	1785.0
196	1844.0
197	1599.0
198	1708.0
199	1653.0
200	1672.0
201	1840.0
202	1854.0
203	1773.0
204	2025.0
205	1923.0
206	1759.0
207	1817.0
208	1849.0
209	2118.0
210	2035.0
211	1991.0
212	1928.0
213	1844.0
214	1824.0
215	1930.0
216	1742.0
217	1890.0
218	1935.0
219	1830.0
220	1982.0
221	1918.0
222	1839.0
223	1858.0
224	2149.0
225	2035.0
226	2030.0
227	1872.0
228	2044.0
229	2047.0
230	1986.0
231	1915.0
232	1719.0
233	1675.0
234	1971.0
235	1897.0
236	2175.0
237	1768.0
238	1913.0
239	1888.0
240	2107.0
241	1813.0
242	1934.0
243	1957.0
244	1904.0
245	1931.0
246	1889.0
247	1835.0
248	1996.0
249	1852.0
250	1835.0
251	1757.0
252	1844.0
253	1766.0
254	1922.0
255	2024.0
256	1754.0
257	1880.0
258	1926.0
259	1979.0
260	1977.0
261	1870.0
262	1953.0
263	1868.0
264	1806.0
265	1746.0
266	2354.0
267	2293.0
268	2274.0
269	2292.0
270	2267.0
271	2125.0
272	2201.0
273	1731.0
274	2201.0
275	2350.0
276	2273.0
277	2201.0
278	2290.0
279	2272.0
280	2246.0
281	1797.0
282	2103.0
283	1737.0
284	2045.0
285	1924.0
286	1994.0
287	1880.0
288	1906.0
289	2001.0
290	2004.0
291	1851.0
292	2053.0
293	1982.0
294	1914.0
295	2017.0
296	1894.0
