,nested,non_nested,preOptHpm,defHpm
0,0.7702993697478991,0.820642918490691,0.7702993697478991,0.7702993697478991
1,0.844754686876745,0.820642918490691,0.844754686876745,0.844754686876745
2,0.847919159686212,0.820642918490691,0.847919159686212,0.847919159686212
3,0.819598457651908,0.820642918490691,0.819598457651908,0.819598457651908
4,0.7630252100840337,0.8168366109906269,0.7630252100840337,0.7630252100840337
5,0.8558702300226033,0.8168366109906269,0.8558702300226033,0.8558702300226033
6,0.8108762132695121,0.8168366109906269,0.8108762132695121,0.8108762132695121
7,0.8375747905863581,0.8168366109906269,0.8375747905863581,0.8375747905863581
8,0.8397321428571428,0.8115884006923471,0.8397321428571428,0.8397321428571428
9,0.8163276160085094,0.8115884006923471,0.8163276160085094,0.8163276160085094
10,0.8263262863980854,0.8115884006923471,0.8263262863980854,0.8263262863980854
11,0.7639675575056507,0.8115884006923471,0.7639675575056507,0.7639675575056507
12,0.8141018907563026,0.822133370574995,0.8141018907563026,0.8141018907563026
13,0.7828214333200373,0.822133370574995,0.7828214333200373,0.7828214333200373
14,0.8799095864911581,0.822133370574995,0.8799095864911581,0.8799095864911581
15,0.8117005717324823,0.822133370574995,0.8117005717324823,0.8117005717324823
16,0.8194852941176471,0.8102363015908399,0.8194852941176471,0.8194852941176471
17,0.824571200638213,0.8102363015908399,0.824571200638213,0.824571200638213
18,0.7949740725967293,0.8102363015908399,0.7949740725967293,0.7949740725967293
19,0.80191463901077,0.8102363015908399,0.80191463901077,0.80191463901077
20,0.8103991596638654,0.8191069033317355,0.8103991596638654,0.8103991596638654
21,0.8310331072995613,0.8191069033317355,0.8310331072995613,0.8310331072995613
22,0.8142800159553251,0.8191069033317355,0.8142800159553251,0.8142800159553251
23,0.8207153304081904,0.8191069033317355,0.8207153304081904,0.8207153304081904
24,0.8349527310924371,0.8143956751278493,0.8349527310924371,0.8349527310924371
25,0.8111155431458582,0.8143956751278493,0.8111155431458582,0.8111155431458582
26,0.8210876213269511,0.8143956751278493,0.8210876213269511,0.8210876213269511
27,0.7904268049461508,0.8143956751278493,0.7904268049461508,0.7904268049461508
28,0.768671218487395,0.8168586701982348,0.768671218487395,0.768671218487395
29,0.8160882861321632,0.8168586701982348,0.8160882861321632,0.8160882861321632
30,0.8132163276160085,0.8168586701982348,0.8132163276160085,0.8132163276160085
31,0.8694588485573727,0.8168586701982348,0.8694588485573727,0.8694588485573727
32,0.8184348739495799,0.8140290083424674,0.8184348739495799,0.8184348739495799
33,0.8299960111687276,0.8140290083424674,0.8299960111687276,0.8299960111687276
34,0.79534636351549,0.8140290083424674,0.79534636351549,0.79534636351549
35,0.8123387847360722,0.8140290083424674,0.8123387847360722,0.8123387847360722
36,0.803623949579832,0.8209166242783512,0.803623949579832,0.803623949579832
37,0.8583964898284803,0.8209166242783512,0.8583964898284803,0.8583964898284803
38,0.795319771307007,0.8209166242783512,0.795319771307007,0.795319771307007
39,0.8263262863980854,0.8209166242783512,0.8263262863980854,0.8263262863980854
40,0.8413077731092437,0.8129728680213609,0.8413077731092437,0.8413077731092437
41,0.7949208881797635,0.8129728680213609,0.7949208881797635,0.7949208881797635
42,0.8040686078978859,0.8129728680213609,0.8040686078978859,0.8040686078978859
43,0.8115942028985507,0.8129728680213609,0.8115942028985507,0.8115942028985507
44,0.8081932773109244,0.8209952678718078,0.8081932773109244,0.8081932773109244
45,0.8241457253024864,0.8209952678718078,0.8241457253024864,0.8241457253024864
46,0.8365111022470416,0.8209952678718078,0.8365111022470416,0.8365111022470416
47,0.8151309666267784,0.8209952678718078,0.8151309666267784,0.8151309666267784
48,0.8235819327731093,0.8166453834724956,0.8235819327731093,0.8235819327731093
49,0.8050525196117538,0.8166453834724956,0.8050525196117538,0.8050525196117538
50,0.7985374285334398,0.8166453834724956,0.7985374285334398,0.7985374285334398
51,0.8394096529716792,0.8166453834724956,0.8394096529716792,0.8394096529716792
52,0.7721113445378152,0.8168079185703001,0.7721113445378152,0.7721113445378152
53,0.7851881398750166,0.8168079185703001,0.7851881398750166,0.7851881398750166
54,0.8698577316846164,0.8168079185703001,0.8698577316846164,0.8698577316846164
55,0.8400744581837521,0.8168079185703001,0.8400744581837521,0.8400744581837521
56,0.7861344537815126,0.8205397296533292,0.7861344537815126,0.7861344537815126
57,0.8710277888578647,0.8205397296533292,0.8710277888578647,0.8710277888578647
58,0.8221779018747507,0.8205397296533292,0.8221779018747507,0.8221779018747507
59,0.8028187740991889,0.8205397296533292,0.8028187740991889,0.8028187740991889
60,0.8203518907563025,0.8198200561886102,0.8203518907563025,0.8203518907563025
61,0.7998936311660682,0.8198200561886102,0.7998936311660682,0.7998936311660682
62,0.8479191596862119,0.8198200561886102,0.8479191596862119,0.8479191596862119
63,0.8111155431458582,0.8198200561886102,0.8111155431458582,0.8111155431458582
64,0.8191176470588235,0.820674904385368,0.8191176470588235,0.8191176470588235
65,0.8064087222443824,0.820674904385368,0.8064087222443824,0.8064087222443824
66,0.8309533306741124,0.820674904385368,0.8309533306741124,0.8309533306741124
67,0.8262199175641536,0.820674904385368,0.8262199175641536,0.8262199175641536
68,0.800656512605042,0.8166911857233919,0.800656512605042,0.800656512605042
69,0.8039356468554714,0.8166911857233919,0.8039356468554714,0.8039356468554714
70,0.8281079643664405,0.8166911857233919,0.8281079643664405,0.8281079643664405
71,0.8340646190666136,0.8166911857233919,0.8340646190666136,0.8340646190666136
72,0.8104516806722688,0.827337026005057,0.8104516806722688,0.8104516806722688
73,0.8207951070336391,0.827337026005057,0.8207951070336391,0.8207951070336391
74,0.8371759074591144,0.827337026005057,0.8371759074591144,0.8371759074591144
75,0.8409254088552054,0.827337026005057,0.8409254088552054,0.8409254088552054
76,0.7967174369747899,0.8053952879765787,0.7967174369747899,0.7967174369747899
77,0.8429730089083899,0.8053952879765787,0.8429730089083899,0.8429730089083899
78,0.7734609759340514,0.8053952879765787,0.7734609759340514,0.7734609759340514
79,0.8084297300890839,0.8053952879765787,0.8084297300890839,0.8084297300890839
80,0.8444852941176472,0.8258600550810672,0.8444852941176472,0.8444852941176472
81,0.7988299428267518,0.8258600550810672,0.7988299428267518,0.7988299428267518
82,0.8369631697912511,0.8258600550810672,0.8369631697912511,0.8369631697912511
83,0.8231618135886185,0.8258600550810672,0.8231618135886185,0.8231618135886185
84,0.8056460084033613,0.8164161557373248,0.8056460084033613,0.8056460084033613
85,0.8520941364180296,0.8164161557373248,0.8520941364180296,0.8520941364180296
86,0.8228161148783407,0.8164161557373248,0.8228161148783407,0.8228161148783407
87,0.7851083632495678,0.8164161557373248,0.7851083632495678,0.7851083632495678
88,0.8291228991596639,0.8195330848484188,0.8291228991596639,0.8291228991596639
89,0.8341178034835793,0.8195330848484188,0.8341178034835793,0.8341178034835793
90,0.7977928466959182,0.8195330848484188,0.7977928466959182,0.7977928466959182
91,0.8170987900545141,0.8195330848484188,0.8170987900545141,0.8170987900545141
92,0.8456144957983193,0.8132517824391423,0.8456144957983193,0.8456144957983193
93,0.7814386384789257,0.8132517824391423,0.7814386384789257,0.7814386384789257
94,0.7877675840978593,0.8132517824391423,0.7877675840978593,0.7877675840978593
95,0.8381864113814652,0.8132517824391423,0.8381864113814652,0.8381864113814652
96,0.8314338235294118,0.8155502521860359,0.8314338235294118,0.8314338235294118
97,0.7961707219784603,0.8155502521860359,0.7961707219784603,0.7961707219784603
98,0.8029251429331206,0.8155502521860359,0.8029251429331206,0.8029251429331206
99,0.8316713203031512,0.8155502521860359,0.8316713203031512,0.8316713203031512
100,0.7843487394957983,0.8242882219700804,0.7843487394957983,0.7843487394957983
101,0.8640606302353411,0.8242882219700804,0.8640606302353411,0.8640606302353411
102,0.8371493152506316,0.8242882219700804,0.8371493152506316,0.8371493152506316
103,0.8115942028985507,0.8242882219700804,0.8115942028985507,0.8115942028985507
104,0.8123424369747899,0.8253632319002591,0.8123424369747899,0.8123424369747899
105,0.8293843903736206,0.8253632319002591,0.8293843903736206,0.8293843903736206
106,0.831059699508044,0.8253632319002591,0.831059699508044,0.831059699508044
107,0.8286664007445818,0.8253632319002591,0.8286664007445818,0.8286664007445818
108,0.8054096638655462,0.8169686903979781,0.8054096638655462,0.8054096638655462
109,0.8154766653370562,0.8169686903979781,0.8154766653370562,0.8154766653370562
110,0.841669990692727,0.8169686903979781,0.841669990692727,0.841669990692727
111,0.805318441696583,0.8169686903979781,0.805318441696583,0.805318441696583
112,0.7923056722689076,0.8240570057550344,0.7923056722689076,0.7923056722689076
113,0.7988299428267518,0.8240570057550344,0.7988299428267518,0.7988299428267518
114,0.8359260736604175,0.8240570057550344,0.8359260736604175,0.8359260736604175
115,0.8691663342640606,0.8240570057550344,0.8691663342640606,0.8691663342640606
116,0.790204831932773,0.8213179943147981,0.790204831932773,0.790204831932773
117,0.8436909985374286,0.8213179943147981,0.8436909985374286,0.8436909985374286
118,0.829278021539689,0.8213179943147981,0.829278021539689,0.829278021539689
119,0.8220981252493019,0.8213179943147981,0.8220981252493019,0.8220981252493019
