1	1464.0
2	1524.0
3	1251.0
4	1715.0
5	1564.0
6	1709.0
7	1482.0
8	1521.0
9	1564.0
10	1433.0
11	1350.0
12	1442.0
13	1421.0
14	1649.0
15	1506.0
16	1638.0
17	1529.0
18	1504.0
19	1477.0
20	1394.0
21	1328.0
22	1461.0
23	1380.0
24	1375.0
25	1119.0
26	1272.0
27	1276.0
28	1585.0
29	1250.0
30	1238.0
31	1357.0
32	1192.0
33	1436.0
34	1171.0
35	1383.0
36	1361.0
37	1496.0
38	1718.0
39	1629.0
40	1779.0
41	1895.0
42	1780.0
43	1324.0
44	1465.0
45	1317.0
46	1320.0
47	1166.0
48	1440.0
49	1265.0
50	1377.0
51	1214.0
52	1218.0
53	1179.0
54	1129.0
55	1343.0
56	1357.0
57	1354.0
58	1371.0
59	1063.0
60	1288.0
61	1747.0
62	1802.0
63	1855.0
64	1293.0
65	1323.0
66	1338.0
67	1510.0
68	1525.0
69	1509.0
70	1377.0
71	1488.0
72	1394.0
73	1596.0
74	1126.0
75	1237.0
76	1509.0
77	1544.0
78	1548.0
79	1273.0
80	1368.0
81	1374.0
82	1361.0
83	1513.0
84	1490.0
85	1487.0
86	1447.0
87	1198.0
88	1303.0
89	1697.0
90	1802.0
91	1227.0
92	1578.0
93	1455.0
94	1505.0
95	1496.0
96	1338.0
97	1366.0
98	1377.0
99	1575.0
100	1400.0
101	1343.0
102	1709.0
103	1310.0
104	1163.0
105	1643.0
106	1233.0
107	1223.0
108	1314.0
109	1432.0
110	1317.0
111	1458.0
112	1329.0
113	1278.0
114	1246.0
115	1433.0
116	1402.0
117	1225.0
118	1452.0
119	1271.0
120	1282.0
121	1202.0
122	1238.0
123	1285.0
124	1214.0
125	1236.0
126	1273.0
127	1724.0
128	1563.0
129	1483.0
130	1604.0
131	1730.0
132	1587.0
133	1849.0
134	1307.0
135	1528.0
136	1573.0
137	1336.0
138	1758.0
139	1407.0
140	1727.0
141	1260.0
142	1537.0
143	1759.0
144	1766.0
145	1553.0
146	1325.0
147	1616.0
148	1298.0
149	1411.0
150	1313.0
151	1274.0
152	1363.0
153	1647.0
154	1299.0
155	1215.0
156	1145.0
157	1793.0
158	1337.0
159	1408.0
160	1458.0
161	1446.0
162	1346.0
163	1464.0
164	1530.0
165	1216.0
166	1189.0
167	1109.0
168	1176.0
169	1068.0
170	1451.0
171	1672.0
172	1577.0
173	1352.0
174	1332.0
175	1607.0
